longitude,latitude,const_scale,built_year,orginal_level,present_level,exist_dis,assecss_dis,building_type
129.5534115,42.89162378,90.23,2000,0,6,0,1,Rural independent house
129.4880773,42.94568189,150,1989,0,6,1,1,Rural independent house
129.3397034,42.9295547,70,2011,0,6,0,1,Rural independent house
129.4884286,42.94504584,90,2000,0,6,0,1,Rural independent house
129.348936,42.89465065,60,1990,0,6,1,1,Rural independent house
129.5178573,43.11155292,60,2000,0,6,0,1,Rural independent house
129.3560041,42.87884398,65,1989,0,6,1,1,Rural independent house
129.2145497,43.10941098,68,2000,0,6,0,1,Rural independent house
129.3376706,42.9357921,66,2000,0,6,0,1,Rural independent house
129.5057324,42.93807228,200,2000,0,6,0,1,Rural independent house
129.5261044,43.10135316,74.5,2011,0,6,0,1,Rural independent house
129.3511961,42.8793565,85,1990,0,6,1,1,Rural independent house
129.5219701,43.10845326,70,2000,0,6,0,1,Rural independent house
129.5159994,42.94121706,260,2000,0,6,0,1,Rural independent house
129.4816686,42.94187779,100,2011,0,6,0,1,Rural independent house
129.29232,42.91878827,70,1989,0,6,1,1,Rural independent house
129.360475,42.88069751,55,1989,0,6,1,1,Rural independent house
129.4308462,42.94349118,89,1989,0,6,1,1,Rural independent house
129.1149775,43.30039133,60,2011,0,6,0,1,Rural independent house
129.3073605,42.89334892,80,1989,0,6,1,1,Rural independent house
129.2957168,43.01059145,40,1990,0,6,1,1,Rural independent house
129.5659904,42.89166419,150,1990,0,6,1,1,Rural independent house
129.4998814,42.95442232,120,1990,6,6,1,1,Rural independent house
129.3115199,42.87564575,90,1990,0,6,1,1,Rural independent house
129.286689,43.05385626,60,1989,0,6,1,1,Rural independent house
129.3981252,42.89686427,90,1990,0,6,1,1,Rural independent house
129.3576365,42.88091175,110,1989,0,6,1,1,Rural independent house
129.4822846,43.01427101,300,2011,0,6,0,1,Rural independent house
129.5852694,42.89076601,80,2000,0,6,0,1,Rural independent house
129.3738704,42.93604651,60,1990,0,6,1,1,Rural independent house
129.3490067,42.91291061,84,1989,0,6,1,1,Rural independent house
129.2874691,42.9216798,80,1989,0,6,1,1,Rural independent house
129.3746966,42.9218545,295,2000,0,6,0,1,Rural independent house
129.3361535,42.97459312,90,2000,0,6,0,1,Rural independent house
129.5056561,42.93829134,230,2000,0,6,0,1,Rural independent house
129.5492728,43.04392918,60,2000,0,6,0,1,Rural independent house
129.5355335,42.88753466,60,1990,0,6,1,1,Rural independent house
129.505838,42.93869944,220,2000,0,6,0,1,Rural independent house
129.3684195,42.87127356,100,1989,0,6,1,1,Rural independent house
129.3316563,42.9621518,66,2011,0,6,0,1,Rural independent house
129.3354887,43.21266972,86,2011,0,6,3,2,Rural independent house
129.5894292,42.89777421,85,1990,0,6,1,1,Rural independent house
129.1321388,43.26162608,60.03,1989,0,6,3,2,Rural independent house
129.2852888,42.87615025,45,1989,0,6,3,2,Rural independent house
129.3603007,42.88088807,55,1989,0,6,1,1,Rural independent house
129.4650406,42.96340782,580,1990,0,6,1,2,Rural independent house
129.3336622,42.94203713,60,2000,0,6,0,1,Rural independent house
129.453914,42.99065733,816.96,1989,0,6,1,2,Rural independent house
129.5145962,42.94118422,120,2011,0,6,0,1,Rural independent house
129.1949359,43.12094103,65.72,2011,0,6,0,1,Rural independent house
129.3717079,42.93544652,96,1989,0,6,1,1,Rural independent house
129.4817773,42.93400305,200,1990,0,6,1,1,Rural independent house
129.5752829,42.9060579,90,2000,0,6,0,1,Rural independent house
129.5320846,42.8876345,42,2011,0,6,0,1,Rural independent house
129.5062376,42.93510073,400,2000,0,6,0,1,Rural independent house
129.4817324,42.97730471,144,1989,0,6,1,1,Rural independent house
129.2947881,42.91102627,80,1989,0,6,1,1,Rural independent house
129.3385108,42.93458595,70,1990,0,6,1,1,Rural independent house
129.4857052,42.9973996,48,2011,0,6,0,1,Rural independent house
129.3076587,42.98187631,70,2011,0,6,0,1,Rural independent house
129.420506,42.99256082,800,2000,0,6,0,2,Rural independent house
129.552293,42.89022199,85,1990,0,6,1,1,Rural independent house
129.3223622,42.88550985,54,1990,0,6,1,1,Rural independent house
129.5164022,42.87603959,300,2011,0,6,0,1,Rural independent house
129.3346811,42.88720246,50,1989,0,6,1,1,Rural independent house
129.3983879,42.89674244,130,2000,0,6,0,1,Rural independent house
129.35864,42.88271828,176,2000,0,6,0,1,Rural independent house
129.4831884,42.95995159,102,1990,0,6,1,1,Rural independent house
129.4023451,42.87465505,110,1989,0,6,1,1,Rural independent house
129.4175845,42.99640508,360,2011,0,6,0,1,Rural independent house
129.476808,42.94282212,150,1989,0,6,1,1,Rural independent house
129.3436028,42.94689327,30,1990,0,6,1,1,Rural independent house
129.5208202,42.94068045,49,2011,0,6,0,1,Rural independent house
129.5319062,42.88276106,540,2011,0,6,0,2,Rural independent house
129.506801,42.96010362,108,1990,6,6,1,1,Rural independent house
129.6286807,42.91624451,200,2000,0,6,0,1,Rural independent house
129.3648095,42.89503037,60,2011,0,6,0,1,Rural independent house
129.3337926,42.82408857,60,1989,0,6,3,2,Rural independent house
129.4023983,42.89727571,84,1990,0,6,1,1,Rural independent house
129.3676019,42.9013684,37.4,1989,0,6,1,1,Rural independent house
129.5678557,43.03622237,69,2011,0,6,0,1,Rural independent house
129.2762928,42.93917779,120,2000,0,6,0,1,Rural independent house
129.4750057,42.96830269,30,1989,0,6,1,1,Rural independent house
129.6188598,42.89887219,80,1990,0,6,3,2,Rural independent house
129.580843,42.91565078,120,2000,0,6,0,1,Rural independent house
129.1711014,43.16109089,47.1,1990,0,6,1,1,Rural independent house
129.4659861,42.97181657,80,1990,0,6,1,1,Rural independent house
129.3110681,42.89271845,105,1989,0,6,1,1,Rural independent house
129.4378395,42.90985323,228,1990,6,6,1,1,Rural independent house
129.3079156,42.9205466,70,2011,0,6,0,1,Rural independent house
129.3054434,42.89331766,40,1989,0,6,3,2,Rural independent house
129.1653401,43.1385756,80.55,2000,0,6,0,1,Rural independent house
129.4565384,42.95851301,35,1990,0,6,1,1,Rural independent house
129.560221,42.88988596,40,1990,0,6,1,1,Rural independent house
129.3070996,43.09242048,60,2000,0,6,0,1,Rural independent house
129.3207748,42.87553412,66,2000,0,6,0,1,Rural independent house
129.161151,43.14001828,592.24,2000,0,6,0,2,Rural independent house
129.5430531,42.87626263,700,2000,0,6,0,2,Rural independent house
129.5527478,42.89203798,114.26,1989,0,6,1,1,Rural independent house
129.3323022,42.96084233,66,2011,0,6,0,1,Rural independent house
129.142182,43.21576197,60,1989,0,6,1,1,Rural independent house
129.3627877,42.94028604,80,1990,0,6,1,1,Rural independent house
129.5377951,43.13629007,100,2000,0,6,0,1,Rural independent house
129.4473763,42.92352253,580,2011,0,6,0,2,Rural independent house
129.4405775,43.13534663,90,1990,0,6,1,1,Rural independent house
129.5426064,42.87223894,100,1989,0,6,1,1,Rural independent house
129.548976,42.88527277,140,1990,0,6,1,1,Rural independent house
129.5571191,42.91828631,115,1989,0,6,1,1,Rural independent house
129.3036434,43.08485005,60,1989,0,6,1,1,Rural independent house
129.3300311,42.96011702,77,2000,0,6,0,1,Rural independent house
129.5166854,43.10770045,80,1990,0,6,1,1,Rural independent house
129.570342,42.89079374,140,1989,0,6,1,1,Rural independent house
129.2478277,43.29807584,60.65,2011,0,6,0,1,Rural independent house
129.3769555,42.95580274,38,1989,0,6,1,1,Rural independent house
129.1612931,43.1669762,120,1990,0,6,1,1,Rural independent house
129.5357804,42.88501129,150,1990,0,6,1,1,Rural independent house
129.3417849,42.94833427,50,1989,0,6,1,1,Rural independent house
129.5373859,42.90247677,140,2000,0,6,0,1,Rural independent house
129.3331387,42.82350037,50,1989,0,6,3,2,Rural independent house
129.4834643,42.95470855,120,1990,0,6,1,1,Rural independent house
129.3687607,42.90089964,111.6,2011,0,6,0,1,Rural independent house
129.4001351,42.89626645,150,2000,0,6,0,1,Rural independent house
129.422391,42.8815972,170,2000,0,6,0,1,Rural independent house
129.4226105,42.8851851,170,2000,0,6,0,1,Rural independent house
129.3251057,42.95670063,66,2000,0,6,0,1,Rural independent house
129.3839268,42.8837228,51,1990,0,6,3,2,Rural independent house
129.3297398,42.87359693,118,2000,0,6,0,1,Rural independent house
129.4789237,42.97742571,112,1989,0,6,1,1,Rural independent house
129.4790158,42.97949986,60,1989,0,6,3,2,Rural independent house
129.468945,42.97367916,60,2011,0,6,0,1,Rural independent house
129.1970987,43.12027265,128.14,2000,0,6,0,1,Rural independent house
129.3758014,42.97336594,60,2000,0,6,0,1,Rural independent house
129.3974999,42.93814479,80,2011,0,6,0,1,Rural independent house
129.5146408,43.10982882,60,1990,0,6,1,1,Rural independent house
129.4837758,42.96377034,100,2000,0,6,0,1,Rural independent house
129.3409968,42.94878161,105,2011,0,6,0,1,Rural independent house
129.5651835,42.89154951,700,2000,0,6,0,2,Rural independent house
129.3948417,42.90235285,126,2000,0,6,0,1,Rural independent house
129.5126085,42.87146995,80,2000,0,6,0,1,Rural independent house
129.5739847,42.904859,90,2000,0,6,0,1,Rural independent house
129.3466736,42.9522797,78,1989,0,6,1,1,Rural independent house
129.4751542,42.97511981,180,1990,0,6,1,1,Rural independent house
129.2264285,43.23392604,60,2011,0,6,0,1,Rural independent house
129.5151442,43.11211492,100,1990,0,6,1,1,Rural independent house
129.2436518,43.29640427,60.45,1989,0,6,3,2,Rural independent house
129.4463764,42.9518717,260,1990,0,6,1,1,Rural independent house
129.2896674,43.05607567,90,1989,0,6,1,1,Rural independent house
129.5910028,42.91216948,80,1989,0,6,1,1,Rural independent house
129.4830629,42.99861389,140,1990,0,6,1,1,Rural independent house
129.338684,42.99123021,98,1990,0,6,1,1,Rural independent house
129.5113105,43.13336199,86.31,2000,0,6,0,1,Rural independent house
129.428324,42.88262718,60,2000,0,6,0,1,Rural independent house
129.3423124,42.92810997,40,2000,0,6,0,1,Rural independent house
129.5178064,42.94002418,75,2000,0,6,0,1,Rural independent house
129.1930134,43.1203691,108.8,1990,0,6,1,1,Rural independent house
129.5952701,42.9137964,162,2000,0,6,0,1,Rural independent house
129.3006188,43.03390303,400,2011,7.1,6,0,1,Rural independent house
129.472406,42.99175718,85,2000,0,6,0,1,Rural independent house
129.3012499,43.00713189,52,2000,0,6,0,1,Rural independent house
129.3444256,43.17698585,120,2011,0,6,0,1,Rural independent house
129.3455463,42.95618195,60,2011,0,6,0,1,Rural independent house
129.5727686,42.87613993,70,1990,0,6,3,2,Rural independent house
129.5536723,42.86505969,70,2000,0,6,0,1,Rural independent house
129.2441483,43.29639514,60,2011,0,6,0,1,Rural independent house
129.4864491,42.95415493,120,2000,0,6,0,1,Rural independent house
129.3090094,43.00292742,60,2000,0,6,0,1,Rural independent house
129.5322469,42.88588109,36,2011,0,6,0,1,Rural independent house
129.3971192,42.93723298,72,2011,0,6,0,1,Rural independent house
129.4878441,42.94261456,99,2011,0,6,0,1,Rural independent house
129.3327761,42.95929092,120,2000,0,6,0,1,Rural independent house
129.407517,42.88006873,180,1989,0,6,1,1,Rural independent house
129.3247383,42.98362795,60,1990,0,6,1,1,Rural independent house
129.4220739,42.88533527,170,2000,0,6,0,1,Rural independent house
129.4138277,42.99953829,72,2000,0,6,0,1,Rural independent house
129.3897374,42.89358602,160,2011,6,6,0,1,Rural independent house
129.3568421,42.879785,50,1989,0,6,1,1,Rural independent house
129.3496141,42.89557816,91,2011,0,6,0,1,Rural independent house
129.4205377,42.9724127,81,1990,0,6,1,1,Rural independent house
129.5701774,43.03107822,58,1990,0,6,1,1,Rural independent house
129.4795209,42.96966568,264,2000,0,6,0,1,Rural independent house
129.5311839,42.85542468,90,2000,0,6,0,1,Rural independent house
129.553772,42.91743344,100,1989,0,6,1,1,Rural independent house
129.292982,42.91836532,120,1990,0,6,1,1,Rural independent house
129.195478,43.12196261,78.45,1990,0,6,3,2,Rural independent house
129.5433195,42.88940297,120,2011,0,6,0,1,Rural independent house
129.2969115,42.88227263,70,1990,0,6,1,1,Rural independent house
129.5097334,42.85371304,65,2000,0,6,0,1,Rural independent house
129.444046,42.98309789,75,1990,0,6,1,1,Rural independent house
129.3380846,42.95111182,40,1989,0,6,3,2,Rural independent house
129.4561071,42.99008618,60,1990,0,6,1,1,Rural independent house
129.4226132,42.89162592,120,1990,0,6,1,1,Rural independent house
129.5165562,43.11042524,120,1990,0,6,1,1,Rural independent house
129.3533635,42.98424922,70,1989,0,6,1,1,Rural independent house
129.2467905,43.29741145,55.23,1989,0,6,1,1,Rural independent house
129.5415495,43.01449593,500,2000,0,6,0,1,Rural independent house
129.4708199,42.95976592,115,2011,0,6,0,1,Rural independent house
129.5322997,43.00827621,60,2000,0,6,0,1,Rural independent house
129.4324216,42.97040402,86,2000,0,6,0,1,Rural independent house
129.3583932,42.88040086,66,1989,0,6,1,1,Rural independent house
129.5717733,42.89092907,95,1989,0,6,1,1,Rural independent house
129.444543,43.13349105,400,2011,0,6,0,1,Rural independent house
129.5331366,43.06212153,74.26,2000,0,6,0,1,Rural independent house
129.3233189,42.85363268,109,1989,0,6,1,1,Rural independent house
129.5634216,43.02947927,198,1990,0,6,1,1,Rural independent house
129.3959148,42.83895945,120,2000,0,6,0,1,Rural independent house
129.5074587,42.96048167,98,2000,6,6,0,1,Rural independent house
129.1633371,43.16581484,60.8,2011,0,6,0,1,Rural independent house
129.3323501,42.97821897,50,1990,0,6,1,1,Rural independent house
129.4371373,42.94717503,480,2000,0,6,0,1,Rural independent house
129.5749476,42.91622355,90,2000,0,6,0,1,Rural independent house
129.4045122,42.87839465,200,2011,6,6,0,1,Rural independent house
129.3301363,42.96197544,50,1989,0,6,1,1,Rural independent house
129.4066714,42.8786056,94,1989,0,6,1,1,Rural independent house
129.4223869,43.14331755,112,1990,0,6,1,1,Rural independent house
129.6146216,42.90203995,100,1990,0,6,1,1,Rural independent house
129.3393379,42.92908833,90,2011,0,6,0,1,Rural independent house
129.5567521,42.86361214,60,2000,0,6,0,1,Rural independent house
129.3286971,42.86756851,90,1989,0,6,1,1,Rural independent house
129.3329476,42.9783812,60,2011,0,6,0,1,Rural independent house
129.3013221,43.00896944,40,1990,0,6,1,1,Rural independent house
129.4215298,42.89314203,150,2000,0,6,0,1,Rural independent house
129.4821084,42.97701459,136,1989,0,6,1,1,Rural independent house
129.4244362,42.99318107,140,1989,0,6,3,2,Rural independent house
129.3745912,42.87972493,135,1989,0,6,1,1,Rural independent house
129.3057118,43.07238608,75,2011,0,6,0,1,Rural independent house
129.3353706,42.98926608,55,1989,0,6,1,1,Rural independent house
129.320881,42.88674866,60,2000,0,6,0,1,Rural independent house
129.3742221,42.88040852,187.5,2000,0,6,0,1,Rural independent house
129.4858383,42.93437821,260,1990,0,6,1,1,Rural independent house
129.6197803,42.9032176,110,1990,0,6,1,1,Rural independent house
129.3702672,42.82434597,42,1989,0,6,1,1,Rural independent house
129.3493669,43.17003828,50,1989,0,6,1,1,Rural independent house
129.3037683,43.01294664,60,2011,0,6,0,1,Rural independent house
129.3685226,43.04029139,40,2011,0,6,0,1,Rural independent house
129.3880943,42.89475013,130,2011,6,6,0,1,Rural independent house
129.4397022,42.97821879,10,1990,0,6,1,1,Rural independent house
129.5053065,42.96143341,160,2011,6,6,0,1,Rural independent house
129.300924,43.00812425,52,2000,0,6,0,1,Rural independent house
129.3084946,42.91946494,50,1989,0,6,1,1,Rural independent house
129.4248562,42.88110546,1200,2000,6,6,0,1,Rural independent house
129.5381306,43.07749122,98.11,1990,0,6,1,1,Rural independent house
129.5483177,42.88569102,290,1989,0,6,1,1,Rural independent house
129.4144198,42.99685356,330,2000,0,6,0,1,Rural independent house
129.5478146,43.05125651,60.2,2011,0,6,0,1,Rural independent house
129.5733387,42.91585685,120,1990,0,6,1,1,Rural independent house
129.5297181,42.94961902,180,2000,0,6,0,1,Rural independent house
129.1937738,43.11978055,92,2011,0,6,0,1,Rural independent house
129.4734905,42.99555718,120,2000,0,6,0,1,Rural independent house
129.2149257,43.10977651,50,1989,0,6,3,2,Rural independent house
129.2721657,42.94102345,135,1990,0,6,1,1,Rural independent house
129.4846941,42.98113386,244.2,1990,0,6,1,1,Rural independent house
129.5592891,43.02408837,60,2000,0,6,0,1,Rural independent house
129.374477,42.87910246,49,1989,0,6,1,1,Rural independent house
129.4074056,42.87988741,58,1989,0,6,3,2,Rural independent house
129.5137091,42.87316131,140,1990,0,6,1,1,Rural independent house
129.3681707,42.93329959,72,2000,0,6,0,1,Rural independent house
129.5075143,42.95678833,340,1990,6,6,1,1,Rural independent house
129.5574024,43.04123753,60,1990,0,6,3,2,Rural independent house
129.3162382,42.9487357,70,1990,0,6,1,1,Rural independent house
129.3001147,43.03648981,100,2000,0,6,0,1,Rural independent house
129.4517524,42.97610239,116,2000,0,6,0,1,Rural independent house
129.4717311,42.95407675,80,2011,0,6,0,1,Rural independent house
129.5445681,42.87232475,120,1990,0,6,1,1,Rural independent house
129.3943227,42.90082507,55,2000,0,6,0,1,Rural independent house
129.3386934,42.990035,78,2000,0,6,0,1,Rural independent house
129.554616,42.8883558,100,1990,0,6,1,1,Rural independent house
129.1614209,43.1387249,60.05,2000,0,6,0,1,Rural independent house
129.3840207,42.8757418,67,1989,0,6,3,2,Rural independent house
129.3427878,42.92642564,80,2011,6,6,0,1,Rural independent house
129.4372459,42.91027456,96,1990,0,6,1,1,Rural independent house
129.3941009,42.9026065,130,2000,0,6,0,1,Rural independent house
129.1426011,43.21440618,60,2011,0,6,0,1,Rural independent house
129.3603305,42.89247109,60,1990,0,6,1,1,Rural independent house
129.6291612,42.91095246,400,2000,0,6,0,1,Rural independent house
129.3615059,42.90038221,82,1989,0,6,1,1,Rural independent house
129.6248506,42.89590887,50,1989,0,6,1,1,Rural independent house
129.5919436,42.91328592,90,1989,0,6,1,1,Rural independent house
129.3509898,42.89377938,50,1989,0,6,3,2,Rural independent house
129.2239753,43.23388379,104.01,1989,0,6,1,1,Rural independent house
129.4416732,42.97736027,70,1990,0,6,1,1,Rural independent house
129.4717587,42.95277096,230.14,2000,0,6,0,1,Rural independent house
129.3799736,42.8790617,100,1989,0,6,1,1,Rural independent house
129.5950404,42.91383447,166,2000,0,6,0,1,Rural independent house
129.5475335,42.88582029,80,2000,0,6,0,1,Rural independent house
129.3255629,42.97482579,70,1990,0,6,1,1,Rural independent house
129.1671231,43.159465,72.6,2000,0,6,0,1,Rural independent house
129.2858305,42.87713686,68,1989,0,6,3,2,Rural independent house
129.5577139,42.91758749,180,1990,0,6,1,1,Rural independent house
129.5043492,42.93925823,845,2011,6,6,0,1,Rural independent house
129.477832,42.98925905,60,1990,0,6,1,1,Rural independent house
129.5551442,42.91836517,200,2000,0,6,0,1,Rural independent house
129.2913554,42.87700097,90,1989,0,6,1,1,Rural independent house
129.3433899,42.86212143,75,1989,0,6,1,1,Rural independent house
129.3784479,42.89637937,40,1989,0,6,1,1,Rural independent house
129.3787257,42.89414111,75,1989,0,6,1,1,Rural independent house
129.2716706,43.05523026,120,2000,7.1,6,0,1,Rural independent house
129.5494478,42.89175335,146.36,1990,0,6,1,1,Rural independent house
129.4047609,42.91474894,50,1989,0,6,1,1,Rural independent house
129.2857666,42.87614264,55,1989,0,6,3,2,Rural independent house
129.4829644,43.00040184,80,2000,0,6,0,1,Rural independent house
129.2840915,42.87783023,78,2000,0,6,0,1,Rural independent house
129.4875635,42.9451998,120,1989,0,6,1,1,Rural independent house
129.5055612,42.93518079,180,2000,0,6,0,1,Rural independent house
129.3619942,42.90148438,60,2011,0,6,0,1,Rural independent house
129.3482934,42.92029246,70,1989,0,6,1,1,Rural independent house
129.4787247,42.97357035,100,1990,0,6,1,1,Rural independent house
129.1467568,43.21622508,60,1989,0,6,3,2,Rural independent house
129.3000612,42.97017885,36.44,2000,0,6,0,1,Rural independent house
129.326764,42.94746138,90,1990,0,6,1,1,Rural independent house
129.5560639,43.07881507,50,1989,0,6,1,1,Rural independent house
129.3014829,43.00803056,52,2000,0,6,0,1,Rural independent house
129.5109807,42.95594517,60,1989,0,6,3,2,Rural independent house
129.5698776,42.91623177,200,2000,0,6,0,1,Rural independent house
129.3991072,42.92735066,120,2000,0,6,0,1,Rural independent house
129.5815632,42.91510178,75,1990,0,6,1,1,Rural independent house
129.6254122,42.89712281,105,1990,0,6,1,1,Rural independent house
129.3893423,42.9459643,70,1989,0,6,3,2,Rural independent house
129.3269489,42.89487462,75,2000,0,6,0,1,Rural independent house
129.3790757,42.89561407,80,2011,0,6,0,1,Rural independent house
129.5572013,42.91710833,125,1989,0,6,3,2,Rural independent house
129.1410477,43.22073109,70,1989,0,6,1,1,Rural independent house
129.0618141,43.16412427,45.31,2011,0,6,0,1,Rural independent house
129.4678309,42.97205755,188.22,2000,0,6,0,1,Rural independent house
129.165394,43.16187138,61.7,1989,0,6,3,2,Rural independent house
129.3891184,42.89350223,160,2011,6,6,0,1,Rural independent house
129.2227677,43.23312009,55.06,1989,0,6,1,1,Rural independent house
129.3337499,42.82456883,66,2011,0,6,0,1,Rural independent house
129.3469643,42.87762101,120,1990,0,6,1,1,Rural independent house
129.3439714,42.95507641,36,1990,0,6,1,1,Rural independent house
129.5713771,42.89146054,9,1990,0,6,1,1,Rural independent house
129.2891689,43.05605993,50,1989,0,6,1,1,Rural independent house
129.5553346,42.90407982,123,1990,0,6,1,1,Rural independent house
129.3818826,42.87683251,140,1989,0,6,1,1,Rural independent house
129.3462084,42.9129218,91.2,1990,0,6,1,1,Rural independent house
129.3681882,42.86920232,36,1989,0,6,1,1,Rural independent house
129.5369953,43.13563669,60,2000,0,6,0,1,Rural independent house
129.5565803,42.91741189,120,1989,0,6,3,2,Rural independent house
129.4586097,42.9745759,120,2000,0,6,0,1,Rural independent house
129.3898695,42.8948602,310,2011,6,6,0,1,Rural independent house
129.1932781,43.11937766,33.8,1989,0,6,1,1,Rural independent house
129.3738992,42.83624401,60,1990,0,6,1,1,Rural independent house
129.555955,42.91726055,100,1990,0,6,1,1,Rural independent house
129.4238252,42.87988886,80,1989,0,6,1,1,Rural independent house
129.4855165,42.95275481,70,2000,0,6,0,1,Rural independent house
129.4425822,42.96942226,20,2000,0,6,3,2,Rural independent house
129.5142878,42.94072766,48,1990,0,6,1,1,Rural independent house
129.5382074,42.8875556,60,1990,0,6,1,1,Rural independent house
129.4904865,42.94967987,700,2000,0,6,0,2,Rural independent house
129.317803,42.89493266,70,2011,0,6,0,1,Rural independent house
129.5431461,42.87229677,60,1989,0,6,1,1,Rural independent house
129.3667875,42.86873781,100,1990,0,6,1,1,Rural independent house
129.47989,42.931081,110,2011,0,6,0,1,Rural independent house
129.0668064,43.16197456,35.7,1989,0,6,3,2,Rural independent house
129.387352,42.89387774,210,2011,6,6,0,1,Rural independent house
129.3703803,42.84682725,83,1989,0,6,1,1,Rural independent house
129.32809,42.80449867,40,1989,0,6,3,2,Rural independent house
129.586964,42.90063685,120,2000,0,6,0,1,Rural independent house
129.5592421,42.91767314,91,1989,0,6,1,1,Rural independent house
129.3515538,42.89335393,60,2011,0,6,0,1,Rural independent house
129.4220739,42.88533527,170,2000,0,6,0,1,Rural independent house
129.4371245,42.91486883,141.6,1990,0,6,1,1,Rural independent house
129.4224701,42.87902362,100,2000,0,6,0,1,Rural independent house
129.4781575,42.94173237,90,1990,0,6,1,1,Rural independent house
129.3482535,42.89509323,106,2011,0,6,0,1,Rural independent house
129.5642549,42.89161295,155,1989,0,6,1,1,Rural independent house
129.4782733,42.97765289,59.44,2011,0,6,0,1,Rural independent house
129.6258602,42.90817837,120,2000,0,6,0,1,Rural independent house
129.4335479,42.97267809,88,2000,0,6,0,1,Rural independent house
129.3471213,42.87682722,84,1989,0,6,1,1,Rural independent house
129.3744901,42.88402884,137,2000,0,6,3,2,Rural independent house
129.5520121,43.03970154,70,1990,0,6,1,1,Rural independent house
129.4270582,42.9036889,188,2000,0,6,0,1,Rural independent house
129.4374236,42.91419905,64,1990,0,6,1,1,Rural independent house
129.4196981,43.14334198,83,1990,0,6,1,1,Rural independent house
129.3025565,43.03449349,80,1989,0,6,1,1,Rural independent house
129.3971568,42.85031692,40,2000,0,6,0,1,Rural independent house
129.1460193,43.18035114,162.05,1990,0,6,1,1,Rural independent house
129.3675429,42.90054629,49,1989,0,6,1,1,Rural independent house
129.4778177,42.98072414,160,2000,0,6,0,1,Rural independent house
129.4908851,42.94141281,200,2000,0,6,0,1,Rural independent house
129.2875943,42.92142453,110,1989,0,6,1,1,Rural independent house
129.303856,43.01190972,50,2011,0,6,0,1,Rural independent house
129.5260911,43.099304,60,2000,0,6,0,1,Rural independent house
129.3714234,42.87974859,100,1989,0,6,1,1,Rural independent house
129.4191351,43.03833244,150,1990,0,6,1,1,Rural independent house
129.4768167,42.97790055,70,2011,0,6,0,1,Rural independent house
129.5648434,43.02594756,110,2011,0,6,0,1,Rural independent house
129.3580462,42.87982838,60,1990,0,6,1,1,Rural independent house
129.5068051,42.93547623,85,1990,0,6,1,1,Rural independent house
129.5299735,42.95024017,104,1989,0,6,1,1,Rural independent house
129.2959664,42.88248249,70,1989,0,6,1,1,Rural independent house
129.3950789,42.90070681,400,2000,0,6,0,1,Rural independent house
129.4731478,42.95137002,128,2000,0,6,0,1,Rural independent house
129.4722407,42.99275531,130,2000,0,6,0,1,Rural independent house
129.3483373,42.95302399,70,1989,0,6,1,1,Rural independent house
129.3747739,42.88395945,53,2000,0,6,3,2,Rural independent house
129.5355538,43.0057655,240,2011,0,6,0,1,Rural independent house
129.3394331,42.93305691,70,1990,0,6,1,1,Rural independent house
129.406604,42.87914001,85,2000,0,6,0,1,Rural independent house
129.3422741,42.94942692,70,2011,0,6,0,1,Rural independent house
129.2443764,43.29693902,40,2011,0,6,0,1,Rural independent house
129.4945302,42.94673858,98,1990,0,6,1,1,Rural independent house
129.4502926,42.91628994,176.76,1990,0,6,1,1,Rural independent house
129.4381357,42.91119032,432,2011,6,6,0,1,Rural independent house
129.2433329,43.30735515,45,2011,0,6,0,1,Rural independent house
129.4229177,42.88515002,170,2000,0,6,0,1,Rural independent house
129.3851602,42.89770185,160,2011,0,6,0,1,Rural independent house
129.3564822,42.8786027,84,1989,0,6,1,1,Rural independent house
129.356983,42.90897426,70,1990,0,6,1,1,Rural independent house
129.5346054,42.85739778,96,1989,0,6,1,1,Rural independent house
129.3013218,43.00832109,52,2000,0,6,0,1,Rural independent house
129.5367941,43.06446623,98.5,1989,0,6,1,1,Rural independent house
129.6266242,42.91157632,200,2000,0,6,0,1,Rural independent house
129.4834182,42.86914857,70,1990,0,6,1,1,Rural independent house
129.5467132,42.88990341,60,2000,0,6,0,1,Rural independent house
129.5403964,42.90215337,70,2000,0,6,0,1,Rural independent house
129.5192,42.95898343,64,1989,0,6,1,1,Rural independent house
129.4840987,42.95406975,144,2000,0,6,0,1,Rural independent house
129.3293273,42.87495372,100,1989,0,6,1,1,Rural independent house
129.4748064,42.9802861,270,2011,0,6,0,1,Rural independent house
129.4296981,42.98726787,75,2000,0,6,0,1,Rural independent house
129.4784361,42.97695362,120,1989,0,6,1,1,Rural independent house
129.3706012,42.88381111,35,1989,0,6,1,1,Rural independent house
129.4008964,42.89686454,110,1990,0,6,1,1,Rural independent house
129.4404743,42.97791822,70,1990,0,6,1,1,Rural independent house
129.5370332,42.90036048,147.66,2000,0,6,0,1,Rural independent house
129.4728507,42.99470089,80,1990,0,6,1,1,Rural independent house
129.5514703,42.92158772,130,1990,0,6,1,1,Rural independent house
129.4791461,42.96972621,120,2000,0,6,0,1,Rural independent house
129.4870473,42.95125348,170,1990,0,6,1,1,Rural independent house
129.3785792,42.89439441,50,1989,0,6,1,1,Rural independent house
129.3655247,42.93060677,100,2011,0,6,0,1,Rural independent house
129.2728295,42.95136168,80,2000,0,6,0,1,Rural independent house
129.3386805,42.95115736,60,2011,0,6,0,1,Rural independent house
